user_id	userID
U00005WPVP	11761
U0000HUUPA	11762
U0000G7MTJ	11763
U0000R56LI	11764
U0000MUBX1	11765
U0000V39G8	11766
U00005WRNL	11767
U0000LT3FV	11768
U0000FBVY3	11769
U00004IU7L	11770
U0000K7F66	11771
U0000TFTJY	11772
U0000DHADC	11773
U0000IN5H7	11774
U00007DUZ1	11775
U0000S12J2	11776
U0000IMATH	11777
U00007XS8Z	11778
U00001P7UC	11779
U0000WL49N	11780
U00004CDUO	11781
U000009QWE	11782
U0000PFNN8	11783
U0000G748N	11784
U0000RXHG3	11785
U0000NUBBX	11786
U0000XWK9E	11787
U00004RZ77	11788
U00005K4FF	11789
U0000L6JLG	11790
U0000GTKG1	11791
U00008ZORX	11792
U0000Z6CP1	11793
U0000EIT1L	11794
U0000AVXK0	11795
U0000ZCAZP	11796
U0000ICECN	11797
U0000O6OBH	11798
U00009IPL2	11799
U0000LP42Q	11800
U0000PA5CD	11801
U0000LXLXT	11802
U0000WS832	11803
U0000RHNKB	11804
U000084QOE	11805
U0000B0NDE	11806
U0000AAERP	11807
U0000M93YP	11808
U0000DWLFC	11809
U0000EW1ZK	11810
U0000LS17R	11811
U0000CJCXB	11812
U0000KBTE4	11813
U00004936Z	11814
U0000IE79K	11815
U0000QK6Z7	11816
U0000VH9TX	11817
U00002S4VY	11818
U0000PJTZG	11819
U0000GL003	11820
U0000991D9	11821
U0000JNBXA	11822
U0000GTPXH	11823
U00009EDRZ	11824
U00001PPPT	11825
U000000D7J	11826
U000039VIA	11827
U0000GONOR	11828
U0000EUXH8	11829
U0000A8P1C	11830
U0000PZPY2	11831
U0000D93Z5	11832
U0000L4ZBX	11833
U0000EQ3LO	11834
U0000ZU3YX	11835
U0000XLBY4	11836
U0000QG821	11837
U0000BXKK2	11838
U0000MVTFK	11839
U0000P1ZGQ	11840
U0000FAVNS	11841
U0000IZIPR	11842
U0000LKMW5	11843
U0000KDHUW	11844
U0000PF46D	11845
U0000XED3Z	11846
U0000Z092D	11847
U0000KZKBF	11848
U00006UT1M	11849
U0000QFIP2	11850
U0000I7A8P	11851
U0000Q7K45	11852
U0000Y9WJV	11853
U000003862	11854
U0000CZ8GU	11855
U0000ISPZ8	11856
U0000VDWYT	11857
U00005PEX4	11858
U000073NSP	11859
U000052QHW	11860
U0000H5PR3	11861
U0000W491V	11862
U0000FI6O6	11863
U0000TBUFN	11864
U00008SJEC	11865
U0000Q9V1I	11866
U0000WRFYE	11867
U0000MU8XS	11868
U0000YWGW3	11869
U0000ST0BM	11870
U0000Y9LRE	11871
U0000WKYH4	11872
U00009L2F3	11873
U0000L030M	11874
U0000KRW8I	11875
U0000I1U0H	11876
U00001L6IB	11877
U000097GNX	11878
U0000DE9QN	11879
U0000CTJ9R	11880
U0000E72VD	11881
U0000X2XN6	11882
U0000ERV11	11883
U0000DGJW5	11884
U0000BW3MC	11885
U00005N76Y	11886
U000066Z8L	11887
U0000IW3WY	11888
U0000VILW3	11889
U0000NFFLR	11890
U0000N3VFZ	11891
U0000NCPIR	11892
U0000XBA3J	11893
U0000V1YRK	11894
U0000FL2O7	11895
U0000N7A1B	11896
U0000BTNTE	11897
U0000I8J9O	11898
U0000KQ788	11899
U0000ECGNW	11900
U0000L3FQ1	11901
U0000Z7TVM	11902
U00009PVLW	11903
U0000NIWRK	11904
U00006D09C	11905
U0000U21MM	11906
U0000TV7EA	11907
U00002ZZSW	11908
U0000IL6PW	11909
U0000M4PW2	11910
U0000U3993	11911
U0000XLXDY	11912
U0000QWYT3	11913
U0000FNOR0	11914
U0000WP69W	11915
U000032EV9	11916
U0000BQ9J6	11917
U0000GUT1M	11918
U00004CE66	11919
U000010AYP	11920
U00009TYY7	11921
U0000Q4V8W	11922
U0000ZWYKX	11923
U0000Q4NA5	11924
U0000W8KZM	11925
U00009L8ET	11926
U0000V5DAZ	11927
U000096Q3U	11928
U00000P016	11929
U0000A9OSP	11930
U0000A1OB5	11931
U0000OBID4	11932
U0000F2M21	11933
U0000FZNSU	11934
U00007NEXR	11935
U0000WK3X6	11936
U00000IP8G	11937
U0000326AJ	11938
U000095076	11939
U00007LI8T	11940
U0000LO2V6	11941
U0000EHHR0	11942
U0000IC1QY	11943
U0000O5128	11944
U00007FX5E	11945
U0000N6QMI	11946
U0000N1V8U	11947
U0000UBP59	11948
U0000FO3QQ	11949
U0000BL15O	11950
U0000GCPOH	11951
U0000OQYOV	11952
U0000O7IUM	11953
U0000G907U	11954
U0000OULWL	11955
U0000JSY9B	11956
U0000S2ZWD	11957
U0000Q4JVA	11958
U000045LA4	11959
U0000SGE6G	11960
U0000EUEIZ	11961
U0000RX4KC	11962
U0000Q1R9V	11963
U0000WJVSL	11964
U00000MK27	11965
U0000VNU9T	11966
U0000PCVMZ	11967
U0000DX9OZ	11968
U0000DO317	11969
U0000E3GL9	11970
U0000980YU	11971
U0000CI1BT	11972
U0000D1IWV	11973
U000038X1X	11974
U0000XY5NI	11975
U0000LJ4WX	11976
U0000QDTSW	11977
U0000TWG9N	11978
U0000G9KWQ	11979
U0000BNTAF	11980
U0000R1UTB	11981
U0000ZQEEG	11982
U0000EOOK9	11983
U00009QE1J	11984
U0000CR5C7	11985
U0000ER9V7	11986
U0000TEV0G	11987
U00008MCW4	11988
U0000N9QEL	11989
U0000SMKUX	11990
U0000MKEQX	11991
U00003CECK	11992
U0000VK7V1	11993
U0000RKD5N	11994
U0000TTZ9M	11995
U000002TCR	11996
U0000Q72BB	11997
U0000OSMBJ	11998
U0000XGJJ9	11999
U0000ACZTF	12000
U0000D4K6P	12001
U0000BFIM7	12002
U00003B1OD	12003
U0000Z3LR5	12004
U0000XTK9N	12005
U00002ICVB	12006
U00009L8U5	12007
U0000W1E52	12008
U0000W8UYD	12009
U0000JGT53	12010
U000016KSE	12011
U0000XTSF9	12012
U0000OPU8P	12013
U0000AUN5E	12014
U0000V2WZD	12015
U0000E3YN9	12016
U0000SKMMN	12017
U0000D4P7O	12018
U00004IGO7	12019
U0000GV69G	12020
U00000R4MD	12021
U00004GK8Q	12022
U0000D1HNX	12023
U0000RUUCO	12024
U0000X0C0V	12025
U0000WX55W	12026
U000081YRI	12027
U0000TRY2L	12028
U0000BABRC	12029
U0000UT5PN	12030
U0000R0K13	12031
U0000B35TC	12032
U00008Q2W9	12033
U0000WOZQ2	12034
U00004WNRS	12035
U0000UJF71	12036
U00002RJOS	12037
U0000DHPH2	12038
U0000N4WWA	12039
U0000YI1HZ	12040
U0000D7T71	12041
U00004UN16	12042
U0000S2JHF	12043
U0000GP4QC	12044
U0000ZBQQ5	12045
U0000FMLED	12046
U0000KY2L4	12047
U0000C4YV8	12048
U0000MGFEL	12049
U0000QRRT1	12050
U0000G2KCK	12051
U00005PS7D	12052
U0000JHY4S	12053
U00008LAZZ	12054
U00005FUWP	12055
U0000SFDWJ	12056
U0000MJ6LZ	12057
U0000GS6E8	12058
U0000SHSSM	12059
U0000Q8D7M	12060
U0000HPBY1	12061
U0000JI59U	12062
U00003IA12	12063
U0000GGP8N	12064
U0000BKE9B	12065
U00004AP71	12066
U00007TMMT	12067
U0000SC54C	12068
U00001SFI4	12069
U0000K5U95	12070
U00008LH0W	12071
U00004301M	12072
U0000UENMS	12073
U0000WR7SZ	12074
U00006PY10	12075
U0000W7WBW	12076
U0000KVMC4	12077
U00008KKGR	12078
U0000T6V7K	12079
U0000WN1DC	12080
U000060SUN	12081
U0000JW7SS	12082
U0000G8ZHK	12083
U0000FNZ9T	12084
U0000PLQGD	12085
U00009AKCJ	12086
U00009KD90	12087
U0000W1G10	12088
U000000N6B	12089
U00007ANY3	12090
U0000KZN0K	12091
U00007X225	12092
U0000SPLE5	12093
U00001FCX6	12094
U00009OD1N	12095
U0000XL1P4	12096
U00004ED68	12097
U0000GL5I9	12098
U0000JWJMF	12099
U0000MZFK7	12100
U0000O7AOI	12101
U0000K4PLB	12102
U0000Z2XA1	12103
U0000Z9SGE	12104
U0000OF1Q4	12105
U0000M5C5F	12106
U0000BCPC3	12107
U0000JBYYW	12108
U0000XVICS	12109
U00005XQ7P	12110
U00000FUVX	12111
U00009EVA8	12112
U0000CWYPV	12113
U0000AM1L2	12114
U0000YDAU3	12115
U0000R2I8D	12116
U00007BRTM	12117
U0000VWVUD	12118
U0000QFWK0	12119
U0000FH1DU	12120
U000009LCI	12121
U0000F9SYH	12122
U0000D7GM9	12123
U0000XCXPT	12124
U0000MRG1K	12125
U00000N0SA	12126
U00000CE7T	12127
U0000DDVTS	12128
U0000TEES0	12129
U0000731GW	12130
U0000GYILZ	12131
U0000K8Q6P	12132
U0000P0PDN	12133
U0000N5QZ6	12134
U00003984P	12135
U0000UPQFB	12136
U00008YIRK	12137
U0000JV5AE	12138
U0000KQAVW	12139
U0000NXBOH	12140
U0000RWDC5	12141
U0000A3MSY	12142
U0000F5Q9G	12143
U0000H1LXI	12144
U000007RR2	12145
U0000U1JY6	12146
U0000U7IP5	12147
U0000KTHI6	12148
U0000X6SWG	12149
U0000UFC9E	12150
U0000AMGDX	12151
U0000I7YQ9	12152
U0000GNTQK	12153
U00000LO4X	12154
U00006I7HH	12155
U000085MC3	12156
U00007JQY0	12157
U00003R5VA	12158
U0000794K7	12159
U0000YM8RY	12160
U0000TYBQ4	12161
U00000EDMR	12162
U00009P2YO	12163
U0000NCAWP	12164
U00005QGDE	12165
U0000LF2O9	12166
U00000BJYK	12167
U0000JU6AN	12168
U000094JXU	12169
U0000QXAG0	12170
U00001FIOM	12171
U000051RR3	12172
U0000WNOY2	12173
U0000RYRLB	12174
U0000TF6V0	12175
U0000JLA7D	12176
U0000CI6PG	12177
U000059Z68	12178
U00000RZNC	12179
U00002219R	12180
U00004FZDA	12181
U00001V590	12182
U0000R3QU8	12183
U0000NZT9X	12184
U0000LF9BV	12185
U0000TD6TF	12186
U0000KD4G6	12187
U00000BYAU	12188
U00007H3ZJ	12189
U0000BCSI8	12190
U00001XSXW	12191
U0000Q4QFO	12192
U0000LM3XZ	12193
U0000SDE62	12194
U0000FN10T	12195
U0000KT4LJ	12196
U000031O7U	12197
U0000RH75E	12198
U0000RFNX0	12199
U0000K4F4K	12200
U0000QE7AL	12201
U0000W8A7D	12202
U000003LQW	12203
U0000DA3BD	12204
U0000Y7ARI	12205
U0000D39HQ	12206
U00003ZSHE	12207
U0000NENID	12208
U0000BB3KO	12209
U0000YF8QP	12210
U0000HWSVW	12211
U0000ATWX0	12212
U0000MECV7	12213
U0000DMAPT	12214
U0000CA3JZ	12215
U0000B3PC6	12216
U00000EFB0	12217
U0000BWGM1	12218
U0000D1T6U	12219
U0000BJ25D	12220
U0000URDUC	12221
U0000GIELU	12222
U0000V1RTA	12223
U00001BGBA	12224
U00005AN7V	12225
U00007X47W	12226
U0000TX96G	12227
U0000XVDF4	12228
U0000AVALQ	12229
U0000LR1KZ	12230
U0000WV6QU	12231
U0000ONZFU	12232
U0000MEWVN	12233
U0000S9UFM	12234
U0000NNZUP	12235
U0000T66PH	12236
U0000ZWZXN	12237
U00008WZ22	12238
U0000C4VNZ	12239
U00005YWEB	12240
U0000HDYR3	12241
U0000A1CME	12242
U0000OZ5VM	12243
U0000LUD6P	12244
U0000ZBJ4E	12245
U0000HGRG3	12246
U0000D8KP6	12247
U0000PAY9Q	12248
U0000D2W79	12249
U00003IOTK	12250
U0000T5CMR	12251
U00000XP8U	12252
U0000BIUTV	12253
U0000TMVFL	12254
U0000EY104	12255
U0000YMPRW	12256
U0000ZTEQX	12257
U00001CV41	12258
U00000JFUF	12259
U0000VLELN	12260
U0000C3X6O	12261
U0000QECL4	12262
U00002T1FO	12263
U0000QBJQ3	12264
U0000B7C1N	12265
U0000FG1AO	12266
U0000QSN6P	12267
U00002FPR6	12268
U00003SZ2N	12269
U0000VWQ4O	12270
U0000JVVZK	12271
U0000WBSAF	12272
U0000GIFJU	12273
U0000AD5X6	12274
U00005Z87V	12275
U00000JPBZ	12276
U0000PQMKT	12277
U00004R56A	12278
U0000H3377	12279
U0000JPY5D	12280
U00004GI8W	12281
U0000GLNG4	12282
U0000UA2ZT	12283
U000005G9O	12284
U0000IEH8C	12285
U0000RQBCG	12286
U0000LTSN9	12287
U0000CMRPZ	12288
U0000QKBZI	12289
U0000A3LTG	12290
U0000I1JPU	12291
U0000SPO1C	12292
U000082YAH	12293
U00003O91F	12294
U00009O9IN	12295
U00001GDGB	12296
U0000J4FF4	12297
U0000CPA2D	12298
U0000LOM5H	12299
U0000QF1C0	12300
U0000P3SUA	12301
U0000Z3XZQ	12302
U0000DUF7U	12303
U0000UOH8K	12304
U0000NBK29	12305
U0000OM4EG	12306
U0000R9M40	12307
U00002A7SA	12308
U0000GRBHY	12309
U0000I1G0M	12310
U0000GSX6Q	12311
U00003ATSU	12312
U00004S4EB	12313
U0000CS46L	12314
U0000O3VYF	12315
U0000KHQC8	12316
U0000IUYLR	12317
U000047LJB	12318
U0000EJ1G0	12319
U0000NYJTF	12320
U0000P1FNO	12321
U0000Y7SFQ	12322
U0000S3DCR	12323
U0000DVD7S	12324
U0000N46VD	12325
U0000G9NIC	12326
U0000P6Y9Y	12327
U0000204VN	12328
U0000TU890	12329
U0000MKY3P	12330
U0000D3VE1	12331
U00008OIEZ	12332
U0000FGOPS	12333
U00006SDWY	12334
U0000AC862	12335
U0000NZ4XD	12336
U00009S7CW	12337
U0000LRHG0	12338
U0000R04ZS	12339
U0000RNEQ7	12340
U0000DQE23	12341
U0000D8JMH	12342
U0000LCZ1W	12343
U00000ZEGU	12344
U0000QFXUX	12345
U0000L5YFS	12346
U0000GQJLF	12347
U000089HXO	12348
U0000TFYK1	12349
U0000EKB6G	12350
U0000LZCLG	12351
U0000N3LA5	12352
U0000EGS83	12353
U00006E879	12354
U0000Y9X9X	12355
U0000X6Q4B	12356
U00000E4FT	12357
U00000TYVH	12358
U0000E4QYK	12359
U0000F4R5P	12360
U0000T5UQG	12361
U0000DZVVA	12362
U0000EYGU4	12363
U000071BRY	12364
U0000WP8RW	12365
U00004YD4V	12366
U00003W4PF	12367
U0000DVHE1	12368
U0000NT5X8	12369
U0000WCU8D	12370
U0000DVXW1	12371
U0000DI1LI	12372
U0000T83C3	12373
U0000PBQK7	12374
U0000ZBV0Z	12375
U0000647V6	12376
U0000D5Q8I	12377
U000039GOI	12378
U000061D6I	12379
U0000RYDPD	12380
U0000UH7DF	12381
U0000NTO7Y	12382
U0000TT8AD	12383
U0000ZLJCF	12384
U0000IJAWU	12385
U00000AXDC	12386
U0000JSDV1	12387
U0000A0YEQ	12388
U0000FK84U	12389
U0000CW3V8	12390
U0000WYXSY	12391
U0000JKNE3	12392
U0000SL39V	12393
U000028CMJ	12394
U0000C5G7Y	12395
U0000GSALC	12396
U0000Q48JI	12397
U0000ZA5P9	12398
U0000ONRXO	12399
U000093FD6	12400
U0000QVYBD	12401
U0000THCDW	12402
U0000KCXS7	12403
U0000BKOVJ	12404
U0000LKOJV	12405
U0000RS86P	12406
U0000BYHOL	12407
U0000MH782	12408
U0000AFPHC	12409
U0000CAHOX	12410
U0000FVRLK	12411
U0000F666G	12412
U0000T48DC	12413
U00008AOSQ	12414
U0000IVGUH	12415
U0000LB2I3	12416
U000031GXD	12417
U0000V8TSK	12418
U0000YM4WC	12419
U0000YDFT2	12420
U0000KE74V	12421
U0000S0SW4	12422
U0000OGLJ9	12423
U0000NSNNZ	12424
U0000HHP13	12425
U00001JAOL	12426
U0000RSKLJ	12427
U0000NFWQY	12428
U0000ULJ5F	12429
U0000CC9G4	12430
U00007LWC9	12431
U0000BD365	12432
U0000ED8YD	12433
U0000H4W45	12434
U0000DUWGT	12435
U0000QKN8P	12436
U0000CP37H	12437
U00002YUTZ	12438
U0000FP2Q1	12439
U000025RMR	12440
U0000F1SZ7	12441
U0000G82EK	12442
U0000ILRZW	12443
U0000YCKMH	12444
U00000DATI	12445
U0000MXS0P	12446
U00000X6L2	12447
U0000DZFP3	12448
U0000A4XT4	12449
U0000173YF	12450
U0000GTK18	12451
U00001URE0	12452
U00009X817	12453
U0000NQHF6	12454
U0000JK590	12455
U0000E6IUY	12456
U000024HMA	12457
U000046NVG	12458
U0000J2SOC	12459
U0000EACW2	12460
U0000E5SFU	12461
U0000PSSIK	12462
U00002KOIM	12463
U00000TYJX	12464
U0000KAJSU	12465
U00003SVFN	12466
U0000EUX88	12467
U00005JIYU	12468
U00009T7W8	12469
U0000L5AUY	12470
U00006SA03	12471
U0000OU0Q0	12472
U00009QRMC	12473
U0000FO2XS	12474
U0000DI1SC	12475
U00008EPZ0	12476
U0000BRHEQ	12477
U0000V5CDK	12478
U000027C3G	12479
U00009OIPH	12480
U0000RBNHZ	12481
U0000RHDTV	12482
U00005KJL4	12483
U0000NT5QW	12484
U0000YHI5M	12485
U0000IZ2VM	12486
U0000FMV2L	12487
U0000IPCML	12488
U00007GXHA	12489
U000069WSJ	12490
U0000SHN1U	12491
U0000PEJ24	12492
U0000WRBI1	12493
U0000CKGWQ	12494
U0000ORC5T	12495
U00008Q38U	12496
U0000V3PC5	12497
U0000136N9	12498
U0000FIDQM	12499
U000079KDO	12500
U0000CQX6T	12501
U000069A03	12502
U000097K78	12503
U00005HCDD	12504
U0000L2FB1	12505
U0000798XZ	12506
U00003KPYG	12507
U0000G5SE2	12508
U000011FD6	12509
U0000IAH7M	12510
U0000ADIMW	12511
U0000ZBDPO	12512
U0000A7RHG	12513
U00004HVOT	12514
U0000U2IVI	12515
U0000OTZGU	12516
U0000FS4SW	12517
U0000JHCZV	12518
U0000CJWQX	12519
U00000Z47U	12520
U0000MMHMQ	12521
U00005IMJ2	12522
U000040G8I	12523
U00009J7TL	12524
U00006EAWF	12525
U0000VT86T	12526
U0000PP4TB	12527
U00000T5Q9	12528
U0000MOXHH	12529
U0000TTZIY	12530
U00002OGXD	12531
U00002C0B1	12532
U0000VAWI9	12533
U0000C1HL1	12534
U00000E207	12535
U00008NE6W	12536
U000099XNX	12537
U0000WR2PP	12538
U0000N1P15	12539
U00009RUE6	12540
U00008J5NE	12541
U0000I0RTE	12542
U0000W2QSV	12543
U0000B8RBY	12544
U0000YUL4W	12545
U0000I85LI	12546
U00007V2PP	12547
U000020XLQ	12548
U0000FK3YL	12549
U0000Z2HAU	12550
U0000890WK	12551
U00003VEHI	12552
U0000RFQ6U	12553
U0000N9LEY	12554
U0000J1DS0	12555
U0000OT7RU	12556
U0000ESXFI	12557
U0000DWGE1	12558
U0000U6CK8	12559
U0000L78JX	12560
U0000PKI3J	12561
U0000PD2J9	12562
U000013MUL	12563
U0000OEHTV	12564
U0000WQIGX	12565
U0000X0PCF	12566
U0000KNWXX	12567
U0000PFXJG	12568
U0000WK1RJ	12569
U0000NUL5H	12570
U0000ZEMFB	12571
U0000JJXON	12572
U0000WLJ71	12573
U00002AM4X	12574
U00002FHY8	12575
U0000OTPL6	12576
U000081Y24	12577
U0000I0C4B	12578
U0000F8BFE	12579
U0000RMSQZ	12580
U00006RQ1H	12581
U0000NW487	12582
U000017DGU	12583
U00004GM6S	12584
U0000XBY0I	12585
U000067MB7	12586
U0000UDHDW	12587
U00008NFD1	12588
U00000PUCN	12589
U00003QDGT	12590
U00004IMCS	12591
U0000SYOX1	12592
U0000OMHVU	12593
U0000Q3IS2	12594
U0000CFJWN	12595
U00003J6B7	12596
U00007W4F3	12597
U00000T3J3	12598
U0000929DG	12599
U000076K5K	12600
U0000UKV6J	12601
U0000J180Q	12602
U0000N88P5	12603
U0000IO4OK	12604
U0000W9A02	12605
U0000W1AAE	12606
U0000PRBC8	12607
U0000DIE6U	12608
U0000EKELI	12609
U0000PQBZD	12610
U0000LQTD7	12611
U00003RV6G	12612
U00006VW34	12613
U0000QXMDX	12614
U0000EAQJX	12615
U0000EWYOJ	12616
U0000VW8M3	12617
U000084OR9	12618
U00008V5FY	12619
U00008PJ4O	12620
U0000GE764	12621
U0000IHWG7	12622
U0000F9U3B	12623
U00008GFRM	12624
U0000E5K7H	12625
U0000IT549	12626
U00008FFL9	12627
U0000S6JN9	12628
U0000BR4OY	12629
U0000RATM1	12630
U0000P2YUC	12631
U0000M7LWW	12632
U00005T11G	12633
U0000I3WC1	12634
U0000LNCPI	12635
U00004UQOS	12636
U00002NBBJ	12637
U0000BYW1B	12638
U00003O997	12639
U0000GUKTD	12640
U00006NAUR	12641
U0000PJUW0	12642
U00000N2GJ	12643
U0000ZSWRK	12644
U0000TCOQA	12645
U0000R11BJ	12646
U0000WCNF2	12647
U00006GWDZ	12648
U000099O90	12649
U00001AX0A	12650
U0000FRLHZ	12651
U0000EWI3P	12652
U000046Q8D	12653
U0000UJKRD	12654
U0000L18BT	12655
U00004S2FS	12656
U0000N8UXU	12657
U0000LVGFI	12658
U0000TTCX4	12659
U0000JX7J8	12660
U0000USZV0	12661
U0000NYGEL	12662
U0000DUIR7	12663
U0000137AH	12664
U0000DFQZU	12665
U0000I2EE9	12666
U0000C1XXS	12667
U0000MHNYA	12668
U0000CCU6K	12669
U0000BGJ61	12670
U0000FX9HO	12671
U0000AOS6G	12672
U0000F4I3B	12673
U00003VFGE	12674
U00005EDOM	12675
U0000U6UUS	12676
U0000I09QZ	12677
U0000TH0SI	12678
U0000WGMGW	12679
U00006UJ7B	12680
U000043TG1	12681
U0000VIAFO	12682
U0000KHXD7	12683
U0000A3ZRK	12684
U0000V5SZE	12685
U0000AZP1C	12686
U00008LQSW	12687
U0000A84X2	12688
U00004ZOVE	12689
U0000HU4EW	12690
U00000REGM	12691
U0000T18JA	12692
U0000VS1P1	12693
U00003SXOV	12694
U00001XTBF	12695
U0000TV6YW	12696
U00007CCUI	12697
U0000GS8LO	12698
U0000CPE7P	12699
U0000WRUYR	12700
U00003C9GW	12701
U0000JE7TY	12702
U0000UTF59	12703
U0000IY7XD	12704
U0000U41BQ	12705
U000076RMK	12706
U0000UNLPM	12707
U0000ZIEXC	12708
U0000G0NY4	12709
U0000BBQ1T	12710
U0000B887E	12711
U00007J55V	12712
U0000ZY7TM	12713
U0000KJF7H	12714
U00003JEXI	12715
U0000N388I	12716
U0000MIAG3	12717
U0000J0B86	12718
U0000H4SSI	12719
U00007GLZL	12720
U00000H7LC	12721
U0000CG90B	12722
U00008VJ3S	12723
U0000AJ63A	12724
U0000NLTJW	12725
U0000UTE55	12726
U00000YTJ3	12727
U0000IQ7XT	12728
U0000G8NLR	12729
U0000DQHCM	12730
U0000D10P8	12731
U0000TBJ4J	12732
U0000SJDTZ	12733
U00008ITWH	12734
U0000B13AM	12735
U0000YTTSA	12736
U000070JEL	12737
U0000B3MK3	12738
U0000JCRQE	12739
U0000B1QHM	12740
U0000VXDR9	12741
U0000POE4L	12742
U0000BF15K	12743
U0000264DE	12744
U0000BCY5R	12745
U0000QEFMW	12746
U00006FS58	12747
U0000PRFHE	12748
U0000XVCM4	12749
U0000OHSL1	12750
U00007L7PI	12751
U0000MCXY0	12752
U00000RALS	12753
U0000APSLB	12754
U0000YA8R5	12755
U0000170LB	12756
U0000Z06GY	12757
U0000UB69I	12758
U0000K9A1D	12759
U00009BUPZ	12760
U0000VV86U	12761
U00005CU7S	12762
U000041BOG	12763
U0000NM9HR	12764
U00009N4T5	12765
U000028NYJ	12766
U00009JLG3	12767
U00002VM1P	12768
U0000M9EDB	12769
U00004YH7Z	12770
U0000JPKDA	12771
U00007VN75	12772
U000094V1D	12773
U0000LBC6N	12774
U0000IK3HM	12775
U00000FOBI	12776
U0000IKORJ	12777
U0000Y1AC3	12778
U0000AUFX4	12779
U0000IKWEV	12780
U0000IYAQ2	12781
U0000L80DA	12782
U0000GATSD	12783
U0000A0INV	12784
U0000498FB	12785
U0000OQF1A	12786
U0000OQMHS	12787
U00009O105	12788
U00006VLCY	12789
U0000TE561	12790
U00002V3X7	12791
U00006CS7I	12792
U00002GV50	12793
U00009AKNL	12794
U0000GZQ29	12795
U0000GJA4L	12796
U0000920FV	12797
U0000V321O	12798
U0000YZ62O	12799
U0000818VZ	12800
U0000GXVT2	12801
U0000RZIHM	12802
U00000ABKW	12803
U0000ZZWEP	12804
U0000ZRAGG	12805
U00004R13R	12806
U0000GOFES	12807
U0000OD7F2	12808
U0000LVEKP	12809
U00007M669	12810
U0000KL845	12811
U0000WRG72	12812
U0000GB5SG	12813
U00009YYOV	12814
U0000GDX84	12815
U00006NK78	12816
U0000D7Z75	12817
U0000ABJAU	12818
U0000W1DTI	12819
U00006P94H	12820
U0000V5NWN	12821
U0000WY3FE	12822
U0000UU3CA	12823
U0000T7DBL	12824
U0000H7T04	12825
U000069MB9	12826
U0000VKN8R	12827
U0000G7PW3	12828
U0000F4V95	12829
U0000JNITV	12830
U0000VNFMP	12831
U0000GHWLK	12832
U0000MU0UE	12833
U0000ML4LK	12834
U0000BPTLJ	12835
U0000ZTJUV	12836
U0000K0MU3	12837
U0000XPI4K	12838
U00008U8YZ	12839
U0000OEJVM	12840
U0000SS36M	12841
U0000L0Q57	12842
U0000Q7BB4	12843
U00002GADV	12844
U0000FB8UI	12845
U0000IBWAO	12846
U0000CUX43	12847
U00009KK70	12848
U0000RHAIP	12849
U0000X75CD	12850
U00003GGSC	12851
U00000X00W	12852
U0000S5FE4	12853
U0000B731T	12854
U00005203B	12855
U0000RY71T	12856
U00009WVVO	12857
U0000GACHB	12858
U000029YLW	12859
U0000PELCF	12860
U0000E2XJ9	12861
U0000AXBEA	12862
U0000E6YX2	12863
U0000L00E5	12864
U0000FXFNU	12865
U00003BFDG	12866
U0000758XK	12867
U0000F7HV1	12868
U00008ZGYZ	12869
U0000WD2EW	12870
U0000QEDXU	12871
U000043HCK	12872
U00009VCGD	12873
U0000GVFQC	12874
U00004HPDA	12875
U0000Z8AOJ	12876
U0000E3TQB	12877
U0000GSXL7	12878
U00009RXY3	12879
U0000UG2VT	12880
U00008O906	12881
U0000WU0IH	12882
U0000ZWEXC	12883
U0000WNWS7	12884
U0000B6IM0	12885
U00006XZ5O	12886
U0000BANCO	12887
U0000153LL	12888
U0000JN3NK	12889
U0000YY6PK	12890
U000092AV3	12891
U0000UHC9A	12892
U0000MEREW	12893
U0000AKYMK	12894
U00001C9FW	12895
U0000SNGOL	12896
U000006RWM	12897
U000033QAR	12898
U0000HXJQH	12899
U000083RKD	12900
U0000DY6HM	12901
U0000QET3I	12902
U0000Q8O4R	12903
U0000DZIJB	12904
U0000MPBQY	12905
U0000KXJ2X	12906
U0000LLTO6	12907
U0000H8ZF4	12908
U0000612SB	12909
U0000V165G	12910
U00002N2EG	12911
U0000S4S38	12912
U0000WIVVU	12913
U00008C65I	12914
U0000XR3MN	12915
U0000SEOZ4	12916
U0000HGTEJ	12917
U00009ECC8	12918
U0000VRES6	12919
U0000PXKFG	12920
U0000Z7R6E	12921
U00007KQSG	12922
U0000UHD57	12923
U0000OERLE	12924
U0000NOIMV	12925
U0000J100O	12926
U0000HVRBY	12927
U00004MXT3	12928
U0000VAVBQ	12929
U0000FSEFS	12930
U0000JUBN9	12931
U0000GB6CG	12932
U0000WJJYW	12933
U0000GFZDA	12934
U0000D6YXI	12935
U0000UH5JF	12936
U0000219PA	12937
U000053G71	12938
U0000O0OU3	12939
U0000DORGX	12940
U0000STKCM	12941
U00001Q7VI	12942
U0000WRCS4	12943
U0000HNL7Z	12944
U0000IR6VK	12945
U0000KU9D8	12946
U0000XG1B3	12947
U000075EKT	12948
U000061IG8	12949
U0000X3OBG	12950
U000010STO	12951
U0000CF4IM	12952
U00000KL4X	12953
U0000M2KNS	12954
U0000T6348	12955
U0000KSHDZ	12956
U0000Z7FZG	12957
U0000HH45M	12958
U0000XCXZD	12959
U0000F4SLL	12960
U0000SPPSJ	12961
U0000PPNG1	12962
U0000F8QOI	12963
U0000OIFV3	12964
U0000OXI18	12965
U00009RVO2	12966
U00003IDZK	12967
U00003XF46	12968
